lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,hu_moment0,hu_moment1,hu_moment2,hu_moment3,hu_moment4,hu_moment5,hu_moment6,mean_edge,std_dev_edge
5.6e-05,0.000452,0.0,0.00516,0.0,0.014168,0.0,0.005064,0.9751,0.0011897643785446443,4.365341981580226e-08,1.7387672018790065e-11,6.005359266327366e-12,4.4544839196221435e-23,1.120635085801923e-15,-4.2208618158255794e-23,34.6627003680681,175.12289971101305
0.00012,0.001508,0.0,0.016016,0.0,0.028736,0.0,0.016868,0.936752,0.0008938701165475513,1.0944550651882008e-09,2.201494912616249e-10,3.5934926138516466e-11,-2.8738593319630393e-21,-5.590368091523534e-16,-1.3987953480932326e-21,96.68136506871674,279.1199391810794
0.000136,0.00124,0.0,0.011332,0.0,0.020624,0.0,0.010952,0.955716,0.0008627403607144222,4.344531354954665e-08,9.692327500052882e-11,4.0143223937661665e-12,-2.3897967123676638e-23,8.117226591226558e-16,-7.549071436003106e-23,68.58849463807196,238.94856936856345
7.2e-05,0.000984,0.0,0.01164,0.0,0.021636,0.0,0.012232,0.953436,0.0007726061843075448,9.519477982574075e-09,9.961549512730198e-11,1.2341402991562081e-11,3.428190821383091e-22,1.1441096739000786e-15,2.6405398083232997e-22,70.26610903733791,242.13218026679758
0.000192,0.001376,0.0,0.012144,0.0,0.02134,0.0,0.012188,0.95276,0.0008282150837753005,1.520969595148106e-08,1.9041878228504264e-11,3.5082472967253105e-12,-8.012569926798574e-24,-2.259055335381252e-16,2.7531876618043404e-23,76.57732350372046,251.60036948503583
0.000132,0.001624,0.0,0.014348,0.0,0.025916,0.0,0.01342,0.94456,0.0011201431543935185,2.0992785171692962e-08,3.109362135837422e-11,9.738482810461568e-11,-4.175526567481848e-21,-1.2690844506095715e-14,3.3589260362628652e-21,84.24369170864618,262.43865722735774
1.2e-05,0.000244,0.0,0.003024,0.0,0.005576,0.0,0.002872,0.988272,0.0006865769127686629,6.353427727951152e-08,5.0786527449662816e-12,4.115702617525893e-13,5.10064497985231e-25,4.347367059236066e-17,-3.0642642658013552e-25,19.709997625103203,133.2363703859364
0.0001,0.001172,0.0,0.009744,0.0,0.022244,0.0,0.009996,0.956744,0.0009765145581205004,1.3027002577958336e-08,6.184470782435766e-11,4.5729680257179e-11,1.909769782858865e-21,-4.01136332900432e-15,1.5056538104491105e-21,63.14264767197804,230.39320051809787
9.6e-05,0.001844,0.0,0.015768,0.0,0.028136,0.0,0.014484,0.939672,0.0014824775345860066,1.5659684533645978e-08,1.2302871345965244e-10,1.1260656767290108e-10,1.3161101455331725e-20,1.3903040508715048e-14,1.5669800435192715e-21,95.03267931327194,278.0533521872031
0.00028,0.002152,0.0,0.028296,0.0,0.040244,0.0,0.02654,0.902488,0.0009054592076158821,1.3655436818374987e-09,5.6023475177605746e-11,3.100384863324364e-12,-3.232841055261903e-23,-7.82911847683406e-17,-2.4989816164689983e-23,158.62137190636471,344.63667647907516
7.2e-05,0.000816,0.0,0.008844,0.0,0.014784,0.0,0.0088,0.966684,0.000773614903178799,8.81353565970263e-09,4.0549006776112504e-11,2.4605638993604755e-12,-1.68860443123327e-23,-5.762789846520226e-17,1.7858532723487785e-23,51.299864853636265,209.25298149846913
0.000132,0.001632,0.0,0.014868,0.0,0.02374,0.0,0.01336,0.946268,0.0010950301984802573,1.34483934565936e-07,3.192674324481446e-10,1.5770345893589467e-11,-1.0209514808384753e-21,4.437299277814853e-15,4.581170923878845e-22,86.86798995010805,266.7509151287544
0.00014,0.001852,0.0,0.014364,0.0,0.027976,0.0,0.0139,0.941768,0.001105624503781002,7.386811599339757e-09,1.5772517627102163e-10,4.902844702655065e-12,-1.3256992796804373e-22,-2.4283532640388825e-16,-3.18396095560334e-23,96.58213044868863,280.7291539509078
8e-06,0.000208,0.0,0.002256,0.0,0.004424,0.0,0.0023,0.990804,0.0006955903285555524,8.740313243305246e-08,4.533595761894441e-12,1.7828811887669966e-13,-1.2763938213016706e-26,-9.402046209903646e-18,1.5978046509420374e-25,14.922086463942176,116.11873636740381
2e-05,0.000572,0.0,0.007724,0.0,0.015608,0.0,0.007792,0.968284,0.0007931058022283251,1.4461080373850795e-08,4.991900621643798e-12,1.8738348970786315e-11,1.37206588102225e-23,-2.000542549258781e-15,-1.8070980908961277e-22,48.26046581488253,204.93464772783187
0.000116,0.000976,0.0,0.007468,0.0,0.011124,0.0,0.006404,0.973912,0.0006785651368488988,2.30337824854329e-08,1.5475846981685155e-12,5.19736936306453e-13,-1.6525430887880512e-25,7.887858626723987e-17,4.358482755878516e-25,44.48655641676976,195.1636008536878
0.000124,0.001036,0.0,0.008312,0.0,0.01378,0.0,0.008204,0.968544,0.0008238783620635353,1.5452963082466898e-07,8.278501709235468e-11,1.1077128406100834e-11,2.8652568322479537e-22,2.701043298814656e-15,1.744246624212998e-22,49.56812634632872,205.17321962311354
0.000168,0.001992,0.0,0.020264,0.0,0.03118,0.0,0.018624,0.927772,0.0011068117887122434,9.894220209368612e-08,9.082958201388164e-11,8.570432022817334e-11,5.134846294643402e-21,2.6498192878526428e-14,-5.550874633573646e-21,117.17501018406067,303.7137464593351
0.0002,0.002332,0.0,0.01692,0.0,0.030752,0.0,0.015496,0.9343,0.001444041629828844,5.873884424188488e-08,4.337289223354554e-10,5.40320173365044e-10,2.2844089296364394e-19,1.2983603395153857e-13,1.2740880507273622e-19,103.07545444883255,286.4275780894128
7.2e-05,0.00146,0.0,0.013228,0.0,0.021516,0.0,0.01214,0.951584,0.0009535121673925854,1.609628671260563e-08,1.2153601751757704e-10,1.2681672872657187e-11,-4.664393135431865e-22,5.959770482079457e-16,1.7409899065016551e-22,79.81186145280711,257.3220028902269
4.8e-05,0.000512,0.0,0.0063,0.0,0.015604,0.0,0.005984,0.971552,0.0017876084830118918,1.5158813310701724e-07,6.596261565163664e-12,9.735178252554594e-12,-7.798025544085062e-23,-3.298786502391901e-15,2.246497486947596e-24,37.94537630339916,182.40058447601925
0.00014,0.001172,0.0,0.007704,0.0,0.013916,0.0,0.006812,0.970256,0.0007424777873361854,4.698386027247407e-08,1.9268868927741293e-11,1.253709879507843e-11,5.588112003433437e-23,2.7019900028688772e-15,-1.8667590184024017e-22,47.85175904493956,201.83664671289264
0.000128,0.00116,0.0,0.007308,0.0,0.013252,0.0,0.006656,0.971496,0.0008234626206424425,1.087580388820083e-08,2.0559068718350674e-10,5.094391275726884e-12,8.142372665817754e-23,-5.171880170157007e-16,1.4336006902118878e-22,44.854143648515766,194.96474911521395
0.000116,0.000668,0.0,0.007036,0.0,0.014908,0.0,0.007272,0.97,0.0009939722156631096,1.3930575535517365e-08,1.0993172278442177e-11,4.2914792115471154e-11,-7.304165642914625e-22,-2.9011319978146663e-15,-5.790856394860986e-22,43.030180255249036,192.34318076604845
0.000244,0.002644,0.0,0.021536,0.0,0.033844,0.0,0.02022,0.921512,0.0011925047230269693,2.5825828757257163e-07,3.7918034111399416e-10,1.0628504996454275e-10,1.3064113717677074e-20,5.381176007928208e-14,-1.6869852783378184e-20,127.34301236302454,313.43963310709546
0.000148,0.001548,0.0,0.0142,0.0,0.024292,0.0,0.013036,0.946776,0.001305837061488924,3.885296828245962e-08,1.1876517988571495e-10,4.9615380730534304e-11,3.692612322386058e-21,9.308091747760146e-15,-9.328960363674432e-22,85.79266497691414,265.4478838419303
0.00018,0.001512,0.0,0.01516,0.0,0.029496,0.0,0.014668,0.938984,0.0012181478776512734,8.941187293505917e-08,3.582815616953781e-10,5.583559077534105e-11,7.466137882171464e-21,1.665627397704826e-14,2.5737538665689344e-21,95.813197517635,279.0614648808515
4.8e-05,0.000876,0.0,0.010316,0.0,0.019996,0.0,0.011192,0.957572,0.0007691283979858191,5.23051428596874e-08,5.287204452858033e-11,3.042901257079819e-12,7.89030401087158e-24,1.554428426549612e-16,3.7781103357205506e-23,63.60363135104947,231.6178725378502
4e-05,0.000316,0.0,0.003344,0.0,0.006516,0.0,0.003456,0.986328,0.0006623244758230283,2.9410170671216083e-08,8.957403707513346e-12,3.380367830611802e-13,2.1726306825721e-25,3.9494526097135e-17,5.466215415682316e-25,20.768033621877983,135.81497111688589
6.8e-05,0.001,0.0,0.008476,0.0,0.0158,0.0,0.007856,0.9668,0.0009005214804306851,1.2332838916100695e-07,2.48436140702256e-10,1.259884028938035e-12,1.095228819112696e-23,1.952840658804377e-17,-1.9413290974254495e-23,52.1460935729804,210.92400272391464
4.8e-05,0.000556,0.0,0.011932,0.0,0.022224,0.0,0.012156,0.953084,0.001100519604644397,6.545749989133167e-08,1.9033084997335463e-12,5.423894811287506e-11,1.214284448985522e-22,8.50417508951297e-15,-5.375442803544937e-22,69.30366942773271,243.08444253767368
0.000128,0.001628,0.0,0.012888,0.0,0.021316,0.0,0.011392,0.952648,0.0009332030755374045,2.1543476884511435e-08,3.2221817011303024e-11,1.9814980782497608e-11,-3.7416803041587587e-22,-8.795756454275014e-16,3.3269326988962507e-22,78.29625319783679,254.91786429197197
4e-06,0.000152,0.0,0.003456,0.0,0.012064,0.0,0.003536,0.980788,0.0012871999398498964,2.3323437655692377e-08,4.3195165465730386e-13,9.373451367775557e-13,2.2313777738007724e-25,1.2436095630973153e-16,-5.531278136259343e-25,21.7612343420127,140.3893453219012
0.000132,0.001588,0.0,0.012992,0.0,0.02044,0.0,0.011808,0.95304,0.000968189612422798,1.753099963884394e-07,2.6189526126662102e-11,2.084247729401144e-11,3.8186216735358713e-22,-7.632067458786678e-15,3.0216776978943977e-22,75.41532149363265,249.3318609484396
6.4e-05,0.000792,0.0,0.006332,0.0,0.010892,0.0,0.005712,0.976208,0.0007608417358612909,5.660907304575571e-08,2.159742293373792e-11,7.576066422432568e-12,9.120615846373831e-23,-1.1687563669563781e-16,-3.275514774039639e-23,38.6930500524874,183.27383194999692
9.6e-05,0.001184,0.0,0.010744,0.0,0.015704,0.0,0.009952,0.96232,0.0007387119107716952,7.019158952287185e-08,2.3535155673765213e-11,3.0796712923314374e-12,1.9660067747950896e-23,1.8772615869054986e-16,1.734688468822428e-23,63.14477496079311,230.45582959680323
0.000128,0.0013,0.0,0.010392,0.0,0.016376,0.0,0.00882,0.962984,0.0009492430295029959,1.103103250480106e-07,5.563079628533661e-11,1.0971494883457526e-11,-2.2161250320908017e-22,-3.4254472619579845e-15,-1.560716083712577e-22,62.75674910348244,230.04680228588825
5.2e-05,0.000456,0.0,0.005532,0.0,0.011316,0.0,0.0053,0.977344,0.0008856341852473458,1.9146269083366797e-08,2.970768453748741e-11,1.9676199248065884e-12,-1.0341972648802273e-23,-2.700300136748147e-16,-1.0924637766350255e-23,33.142881196259786,170.5634093995855
6.4e-05,0.000608,0.0,0.007756,0.0,0.015632,0.0,0.009184,0.966756,0.0007431465732669893,1.0136938144270258e-07,3.620611370478369e-13,3.719348216858232e-13,-4.4428875008465183e-26,-5.4892834762171075e-17,-1.2905336122665073e-25,51.083344629348254,209.58908345016266
0.000136,0.00148,0.0,0.015656,0.0,0.028644,0.0,0.015296,0.938788,0.0012882918826965732,6.91125612329299e-08,1.4111789012698327e-10,9.13883568963249e-12,-1.5720577364195373e-22,2.242724123919336e-15,2.8809028340257087e-22,97.30721150380224,281.4774736801407
6e-05,0.000612,0.0,0.006416,0.0,0.011336,0.0,0.006192,0.975384,0.0007447198238229588,2.5868546114374107e-08,7.528362578983845e-12,1.5072766512829575e-11,1.6056029951341962e-22,2.3209941576835174e-15,4.291864125797389e-25,38.83188590964391,183.59614330562718
0.000176,0.00122,0.0,0.007812,0.0,0.011508,0.0,0.006736,0.972548,0.0007258759610328234,4.3045673437275987e-08,5.314804097473634e-12,4.386589607915054e-12,2.1169944109586825e-23,8.581855386689308e-16,6.654106911782558e-25,46.841518703821066,199.1902862227965
0.000136,0.001404,0.0,0.011956,0.0,0.021752,0.0,0.01172,0.953032,0.001019069671452025,5.358236461107131e-09,6.45001576307637e-11,1.7158829695628352e-10,7.299634089448609e-21,5.01820969582042e-15,-1.6509690353469453e-20,71.14029546270858,242.37200614237307
0.000136,0.001608,0.0,0.0158,0.0,0.025484,0.0,0.0142,0.942772,0.0009460434885590462,9.182742943361336e-08,1.6149103760538475e-10,5.654882842331029e-12,1.6934426866932782e-22,-9.44169305423247e-16,-2.291215208109528e-23,95.14714052959084,278.44423220645507
0.000168,0.001516,0.0,0.012312,0.0,0.019928,0.0,0.011924,0.954152,0.0008641669412049705,1.0114881343033468e-07,3.318675283434509e-11,7.412169135800797e-12,-8.895339262339558e-23,-1.3484978350837294e-16,7.484528700025121e-23,74.01204793495238,247.04628627136722
0.000136,0.001404,0.0,0.015536,0.0,0.026544,0.0,0.014796,0.941584,0.0012228648116063814,6.962992002531711e-08,2.673645610127726e-10,7.536697717416575e-11,1.0684241891228515e-20,1.7714351754943e-14,5.524791799531376e-22,90.98621065360076,272.8456594320287
0.000212,0.000912,0.0,0.006636,0.0,0.011152,0.0,0.005224,0.975864,0.0008821035114590092,1.1386550003202751e-08,1.6372814622885047e-11,1.7534367612727683e-11,-2.6284906760783886e-22,-1.6972509896158507e-15,1.384789246827063e-22,40.21240318044345,186.0899197443361
0.000148,0.001288,0.0,0.009888,0.0,0.015852,0.0,0.008852,0.963972,0.0008114149172027197,1.0966453693170052e-08,5.039602338088789e-11,1.0790833593567006e-12,5.8672182951782124e-24,6.564029309144754e-17,-5.3757526303759864e-24,60.29890642455709,225.36514079156632
0.000116,0.001188,0.0,0.011656,0.0,0.02088,0.0,0.010528,0.955632,0.0008006794305433985,3.275924810170299e-08,2.305481161864679e-12,2.0546919165510455e-12,4.2391259467741266e-24,3.251167553523959e-16,1.4242573073729118e-24,74.3694997717177,250.48622058649147
6.4e-05,0.000784,0.0,0.005496,0.0,0.010756,0.0,0.005044,0.977856,0.0007954897878493174,1.5366911970847827e-07,5.7864294630764364e-11,3.451050270111298e-13,-1.3716513090596597e-24,-7.141536202387145e-17,7.048837489386454e-25,35.74116696241653,176.79037469320738
3.2e-05,0.000604,0.0,0.01096,0.0,0.022712,0.0,0.012136,0.953556,0.0010899411765770324,1.656421479654271e-07,1.2521339667315045e-10,2.1174207264408498e-11,-9.800131093715205e-22,1.7347662739692348e-15,-4.777806432792197e-22,72.772896569448,248.92546017812728
3.2e-05,0.000356,0.0,0.004028,0.0,0.0057,0.0,0.004012,0.985872,0.0006721115440452722,1.4037515418792226e-08,2.956958603549525e-11,7.89566776764979e-14,1.0811417241746493e-25,-1.9293939591432865e-18,-5.353796228240264e-26,23.72281954349312,144.61024940475988
9.6e-05,0.000976,0.0,0.007764,0.0,0.012456,0.0,0.006508,0.9722,0.000742926066595741,2.0491427690362916e-08,1.2259171918121936e-11,3.0219521065094074e-12,-1.7491013697812e-23,3.243950009477068e-16,-5.6904723428589895e-24,47.88632403497931,203.25901104358687
0.000132,0.001356,0.0,0.010488,0.0,0.018464,0.0,0.00892,0.96064,0.0007984073649604426,9.320512232279972e-08,6.1009354340095234e-12,2.6209679897091707e-12,-4.4794331490240644e-24,-2.6388384657541297e-18,-9.475231079464824e-24,66.36603992645618,236.6786402370945
5.6e-05,0.000916,0.0,0.010104,0.0,0.023904,0.0,0.009896,0.955124,0.0008804244773592512,5.5070027639717276e-09,3.515474055719956e-11,1.1148882801530932e-11,8.090375867845029e-23,-4.124692549888507e-17,-2.0535649834896633e-22,73.44320619140393,250.5206950819172
0.000128,0.001408,0.0,0.017632,0.0,0.031276,0.0,0.016836,0.93272,0.0009602664916362169,1.6380171933144643e-08,1.810374715128826e-10,1.4134569244301911e-11,-6.787076252326501e-22,-1.5768720725516195e-15,-2.2491290580963533e-22,109.60018783036448,297.65698518185127
1.6e-05,0.000348,0.0,0.002636,0.0,0.004876,0.0,0.002448,0.989676,0.0006591502234768357,3.240387766069367e-08,4.160555958180788e-12,1.1542255824559674e-13,-4.590878702532867e-26,-1.563618203037919e-17,-6.549868045764424e-26,17.586112418278745,125.43818019252217
6.4e-05,0.001356,0.0,0.016796,0.0,0.028056,0.0,0.016344,0.937384,0.0009661933035587605,1.6468688422437916e-08,9.350688434534684e-11,2.4888547414139152e-11,-6.809104374121362e-22,2.4619169297589605e-15,9.889148385970467e-22,101.11196430951765,286.9507948646786
5.2e-05,0.000696,0.0,0.006864,0.0,0.025828,0.0,0.006364,0.960196,0.0010382862244181297,4.904802138494302e-08,5.9319083160044574e-12,4.097876920384711e-12,7.665182420980371e-25,6.976153242530967e-16,-2.018937147577692e-23,70.89156699224657,250.55804622758336
4.4e-05,0.000456,0.0,0.004772,0.0,0.01176,0.0,0.004272,0.978696,0.000735507060169559,1.67250861253606e-08,1.4359994238597865e-11,3.4822484132914926e-12,-2.247393403556757e-24,-3.11562724945963e-16,2.4521691785944576e-23,32.913457506093444,171.6716968955412
7.6e-05,0.0007,0.0,0.00948,0.0,0.015944,0.0,0.00918,0.96462,0.0007566199990327669,9.210306139493617e-09,8.506153189601213e-12,6.295223811447105e-14,-3.174844109838707e-27,-4.7753960213535985e-18,-4.595676949124674e-26,57.088315437009406,221.48678931386524
2e-05,0.000292,0.0,0.002392,0.0,0.005,0.0,0.002316,0.98998,0.0007101414119437941,9.198676825831008e-08,4.226796505337036e-12,4.064892600141422e-14,-6.540582530051636e-27,-1.0959482616237148e-17,-1.5527920584777447e-26,16.17562223154534,120.5867341187344
0.00012,0.001204,0.0,0.011424,0.0,0.01818,0.0,0.010076,0.958996,0.000775344650011588,1.8663002023731372e-08,6.796843510820041e-12,8.316308276202789e-13,-1.7627831147127103e-24,-9.448783480594525e-17,-8.95486341039471e-25,70.40266386083897,243.5087023522932
0.000168,0.001812,0.0,0.015384,0.0,0.027532,0.0,0.013372,0.941732,0.001064049950094406,7.003994562920057e-08,2.550688183448463e-10,3.50694361893159e-12,8.037586816219293e-23,-7.767011727309318e-16,-6.73870355954803e-23,99.6002634802231,285.06217482273956
0.000184,0.00178,0.0,0.012016,0.0,0.021068,0.0,0.010644,0.954308,0.0012153423801928675,8.603023946210051e-08,2.5232964578691736e-10,2.7092689303208674e-11,-2.2399478052898464e-21,1.4554658643846139e-15,-2.3752183657850423e-23,72.05089684379917,243.81041459298703
4e-05,0.000656,0.0,0.008524,0.0,0.018752,0.0,0.009036,0.962992,0.0010140914215821487,9.166796604883675e-08,1.9487912915272599e-10,1.0473777905189101e-10,1.4708297770624582e-20,8.138390445702041e-16,2.752629205317139e-21,52.48936957449866,212.33365084618993
6.8e-05,0.00086,0.0,0.00708,0.0,0.010832,0.0,0.006848,0.974312,0.0006709735654078071,2.6428056123773316e-08,1.0304078033233509e-11,3.4149110591148797e-13,-6.368930764977265e-25,-5.4974085448683363e-17,6.863303372865654e-26,43.24708344254117,192.78624996019266
8e-05,0.000556,0.0,0.003788,0.0,0.0101,0.0,0.0035,0.981976,0.0008195181974767295,1.5936110970523669e-07,3.249803712643452e-11,1.5469529047435505e-12,5.4347022952962265e-24,6.163311467556324e-16,9.52734596907135e-24,26.191031969094674,152.17383692472845
0.000112,0.001176,0.0,0.011368,0.0,0.016804,0.0,0.009896,0.960644,0.0008123063734785518,7.977299067810751e-09,1.548328952776788e-11,1.7460083734090827e-11,8.870031897470387e-23,-1.5498957411891508e-15,-2.730320176258583e-22,66.5887567355793,236.7215805042072
9.6e-05,0.00064,0.0,0.004128,0.0,0.0069,0.0,0.003484,0.984752,0.0006995158727878584,6.673780144195801e-08,8.77480832495245e-12,7.213846997583946e-13,-5.930929662920342e-25,-1.1821143970219356e-16,-1.7153288823005815e-24,25.711950142867085,150.22272138345357
6.8e-05,0.00066,0.0,0.005124,0.0,0.007616,0.0,0.004544,0.981988,0.0006655424941424725,2.9703179257779494e-08,2.865917624034308e-12,1.3437421828520863e-13,-2.1211954057929665e-26,1.7955071878720222e-17,-8.064541301339032e-26,31.47202964676624,165.7428542951794
3.2e-05,0.000308,0.0,0.002616,0.0,0.005048,0.0,0.00242,0.989576,0.0007009673616676241,7.651332216970956e-08,2.3320543328649275e-11,7.320183266290853e-13,2.9932013757498132e-24,1.9737824604569307e-16,4.339238848063954e-25,16.602251358853263,121.94469422577373
0.000132,0.001712,0.0,0.0178,0.0,0.028928,0.0,0.016536,0.934892,0.0011845194479871656,6.620312904710487e-08,1.1526615303879185e-10,3.07224474096081e-11,-1.3913818336082555e-21,6.4969701948866544e-15,1.1859762854087461e-21,106.8756953757093,293.1451110592817
1.6e-05,0.00036,0.0,0.0034,0.0,0.008348,0.0,0.00374,0.984136,0.0006731085622728977,2.71311747007217e-08,9.519997152766666e-13,3.916523687562864e-14,7.237757014818906e-27,6.311914801588551e-18,2.1925726324948314e-27,25.633606939021018,151.73484304962975
4.4e-05,0.000472,0.0,0.007672,0.0,0.016052,0.0,0.00914,0.96662,0.0006974089982710482,4.670351925717147e-08,3.5479239961310993e-12,4.729348447340213e-13,-5.834759312271498e-25,-6.480460771162795e-17,-1.8669644661448755e-25,50.195480025162965,207.74285784364153
5.2e-05,0.000616,0.0,0.005316,0.0,0.00994,0.0,0.005056,0.97902,0.0007039802116213833,7.28943479496438e-08,1.8836714403372095e-12,1.3124416626275273e-13,6.522144560386551e-26,3.086592016428648e-17,2.133197559738435e-27,34.38297085509112,173.56407380324404
2.8e-05,0.000584,0.0,0.004608,0.0,0.008824,0.0,0.005172,0.980784,0.0006644911031856236,1.0346994891050462e-08,1.0135454887389102e-11,1.0382465064904908e-13,-3.7463130645185e-26,-8.464512278134236e-18,9.969930433794339e-26,30.942917158530964,164.24443819417536
0.000148,0.001748,0.0,0.020324,0.0,0.033492,0.0,0.02014,0.924148,0.0009426948520098192,4.23407571790457e-08,1.2818207836969277e-11,3.0218936246904255e-11,4.751202914590826e-22,3.743198485698979e-15,3.5774984565951826e-22,123.3105345947165,312.2115860405651
7.2e-05,0.000576,0.0,0.004232,0.0,0.006772,0.0,0.004068,0.98428,0.000669471452182525,2.08891482070559e-08,2.252520814313574e-12,2.906532564366571e-14,-7.413217301620652e-27,4.188483106468003e-18,5.941625317458938e-28,26.813225284186963,153.46159698719234
